,,Gametocyte-specific Transcription,,,,,,,,Gametocyte-specific Stabilization,,,,,,,,Comparisions w/ Prev. Studies,,
2,1396.pre-tRNA-Met-1||PF3D7_1438300||tRNA Methionine ,1.523287,2.80586,1.459918,2.378499,-0.381141,0.63326,-0.179219,1.370839,-0.174131,-0.077878,-0.527743,1.574439,-0.38647,-0.315391,-0.461254,-0.91172,YES,NO,NO
2,"PFD0335c||PF3D7_0406800||conserved Plasmodium protein, unknown function ",1.41586,1.891651,-0.196244,1.707371,-0.150406,-0.244145,-0.139986,0.046354,0.188658,0.273283,-0.311125,-0.079127,-1.698361,0.007212,-0.254014,-0.339396,YES,NO,NO
2,"PF14_0654||PF3D7_1468600||aminophospholipid transporter, putative ",1.001832,1.175354,0.774236,1.430616,-0.026118,-0.148929,0.163686,0.673526,0.612299,0.326572,-0.576614,0.21901,-0.850525,-0.501287,-0.103223,-0.61083,YES,NO,NO
2,"PF14_0611||PF3D7_1464300||conserved Plasmodium protein, unknown function ",0.842907,1.198013,0.823156,1.770796,0.086331,-0.10818,0.145683,0.517936,0.17291,0.030212,0.287486,0.561007,-1.825945,-0.143874,0.067811,-0.913727,NO,NO,NO
2,PF11_0486||PF3D7_1147800||merozoite adhesive erythrocytic binding protein (MAEBL),1.232331,1.416461,0.860306,1.30678,0.259489,0.036066,-0.0583,0.20765,0.164563,0.046338,0.139638,0.670497,0.449414,0.001072,-0.079827,-0.392527,YES,NO,NO
2,"MAL13P1.340||PF3D7_1367300||conserved Plasmodium protein, unknown function ",0.633451,1.45854,2.19184,2.008745,0.219305,-0.091882,-0.023933,0.169792,-0.05519,0.099487,0.601702,0.486003,0.709532,-0.204536,-0.265235,-0.856428,YES,NO,NO
2,"PFL2000w||PF3D7_1241600||mitochondrial carrier protein, putative ",0.775408,1.473264,1.067762,1.486057,-0.206904,0.04333,-0.241375,0.373018,0.102176,0.103078,-0.081917,-0.039222,-0.233447,-0.04537,-0.067676,-0.606197,YES,NO,NO
2,"PFD1006w||PF3D7_0421800||conserved Plasmodium protein, unknown function ",1.831996,2.701583,1.520979,3.153089,0.169607,-0.267451,-0.140315,1.023456,-0.610216,0.071092,0.44054,0.654823,0.176839,-0.050087,0.081115,-0.318364,YES,NO,NO
2,"MAL8P1.78||PF3D7_0816500||small heat shock protein HSP20, putative (HSP20) ",1.63748,1.436245,1.47141,2.134426,0.487921,0.050827,0.074673,0.375515,-0.196961,0.197286,0.408441,1.196224,-0.761495,-0.594111,-0.187078,-0.344672,YES,NO,YES
2,PF14_0286||PF3D7_1430700||NADP-specific glutamate dehydrogenase (GDH2) ,1.47173,1.792243,0.397774,1.507166,-0.115511,-0.03036,-0.108807,0.25449,-0.182875,0.578968,0.067663,0.120585,-0.183684,-0.210276,-0.030375,0.030654,YES,NO,NO
2,PF14_0040||PF3D7_1404300||secreted ookinete adhesive protein (SOAP) ,1.717681,1.120319,0.679591,1.86336,-0.0124,0.180094,-0.034519,0.542752,-0.456091,0.587448,0.689627,0.089804,0.820431,-0.122531,-0.015809,0.25573,YES,NO,NO
2,"MAL7P1.206||PF3D7_0706700||DNA mismatch repair protein, putative (MSH2-2) ",1.274733,1.008135,0.918375,1.44864,-0.018628,0.328371,-0.079385,0.813478,-0.145589,0.018516,-0.094641,0.841906,-0.03333,-0.369282,-0.231068,-0.156094,YES,NO,NO
2,"PF13_0084||PF3D7_1314800||ubiquitin-like protein, putative ",0.679164,1.271953,1.585597,1.998053,0.345937,0.245551,0.206509,0.299831,-0.026924,-0.164378,0.26779,0.590958,-0.995211,-0.031862,-0.098996,-0.463823,YES,NO,NO
2,"PF11_0411||PF3D7_1140000||carbonic anhydrase, putative ",1.477226,1.003919,0.397374,1.19219,-0.081937,-0.032257,0.176167,0.417185,-0.06069,0.22857,0.484854,0.573397,-1.289329,-0.634123,-0.085334,-0.298532,YES,NO,NO
2,"PF11_0283||PF3D7_1127200||conserved Plasmodium protein, unknown function ",1.195397,1.232095,1.234994,2.189614,0.01288,0.035992,0.53072,1.11451,0.264442,-0.098788,-0.506832,0.478039,-0.946267,-0.843975,-0.59831,-0.543292,YES,NO,NO
2,"PFD1195c||PF3D7_0425000||Plasmodium exported protein, unknown function, pseudogene ",1.566547,1.563095,1.960521,2.628683,-0.088952,0.003886,0.281531,1.436139,0.137757,-0.034011,-0.202846,1.082261,0.24505,-0.248179,0.029029,-0.991794,YES,NO,NO
2,PFL1360c||PF3D7_1228100||leucine-rich repeat protein (LRR13) ,1.186773,1.724048,0.283896,1.924012,0.172684,0.000209,0.166994,0.263476,0.099097,-0.018168,0.214522,0.219434,-0.320581,-0.472868,0.013618,-0.185797,NO,NO,NO
2,"MAL13P1.276||PF3D7_1356500||conserved Plasmodium protein, unknown function ",1.419663,1.725875,1.336409,2.045999,0.195108,0.001111,0.812311,0.765413,-0.681594,0.123225,0.503015,0.418715,-0.941869,-1.388661,-0.142549,-0.404014,YES,NO,NO
2,PF14_0729||PF3D7_1476100||early transcribed membrane protein 14.2 (ETRAMP14.2) ,0.806269,1.200784,1.455702,1.854678,-0.173335,0.234725,0.178366,0.412577,0.191929,-0.259952,0.064008,0.81432,0.469153,0.098136,-0.176965,0.069284,NO,NO,NO
2,"PF14_0202||PF3D7_1420800||dynein-associated protein, putative ",1.549183,1.016813,0.614495,1.738644,0.315414,-0.319699,1.285147,0.785798,0.032506,0.115904,-0.105984,0.740698,-0.446119,-0.58917,0.447709,-0.503897,NO,NO,NO
2,"PF14_0586a||PF3D7_1461500||meiotic nuclear division protein 1, putative ",0.762041,1.178526,1.717598,1.659431,0.16867,0.0858,1.370987,0.932001,0.254752,-0.285736,-0.198045,0.839376,-0.204164,-0.432878,0.094125,-0.298192,YES,NO,NO
2,"MAL13P1.175||PF3D7_1334900||MSP7-like protein, fragment, pseudogene ",2.437035,2.912432,0.366712,1.530086,-0.471552,-0.023393,-0.327263,-0.217717,-1.549515,0.758286,1.380108,-0.903141,-0.316181,-0.09871,-0.309998,0.274582,YES,NO,NO
2,PFC0420w||PF3D7_0310100||calcium-dependent protein kinase 3 (CDPK3) ,0.622305,1.392286,1.023709,2.218667,0.012359,0.154797,0.060843,0.249617,0.063071,0.068868,0.229072,0.525755,-0.160573,-0.111914,-0.121252,-0.167622,NO,NO,NO
2,"PFI0140w||PF3D7_0902900||conserved Plasmodium protein, unknown function ",1.449805,2.646891,1.476219,2.638388,-0.31179,-0.008114,0.740053,0.994062,0.14483,-0.263616,0.219373,0.740745,0.357722,-0.161315,-0.129126,-0.424983,YES,NO,NO
2,"PFB0177c||PF3D7_0203800||conserved Plasmodium protein, unknown function ",0.623698,1.30596,0.939847,1.19507,-0.127326,0.183607,-0.002124,-0.069929,-0.005064,0.73055,-0.243564,-0.023624,-0.767772,-0.135285,-0.110124,-0.27378,NO,NO,NO
2,MAL7_tRNA_Ala1||PF3D7_0702700||tRNA Alanine ,2.45474,2.157577,1.676262,2.867172,-0.425621,0.301485,-0.213612,1.009749,-0.768177,-0.218428,0.250556,1.367579,-1.171245,-1.170427,-0.381702,-0.792884,YES,NO,NO
2,"MAL7P1.220||PF3D7_0832700||Plasmodium exported protein (PHISTa-like), unknown function, pseudogene ",0.999658,1.488845,1.836704,3.112518,0.157908,-0.1678,0.280526,1.178372,0.231029,-0.595359,-0.414617,1.143882,-0.46193,-0.619511,-0.084752,-0.339561,YES,NO,YES
2,"PFC1010w||PF3D7_0322600||conserved Plasmodium protein, unknown function ",1.292627,1.058874,0.876455,2.293572,0.317406,-0.010766,-0.086869,0.541201,-0.090758,-0.089728,-0.056856,1.055227,-1.09436,-0.390326,-0.339474,-0.230677,NO,NO,NO
2,2277.pre-tRNA-Glu-1||PF3D7_1252000||tRNA Glutamic acid ,2.809151,2.0839,1.733804,3.293192,-0.367883,0.253397,-0.660146,1.871326,-0.505445,0.051314,-0.242256,1.539508,-1.503979,-2.805041,0.498278,-0.272678,YES,NO,NO
2,PF10_0044||PF3D7_1004100||hypothetical protein ,1.781279,1.829033,1.499007,2.717264,0.098705,-0.059022,-0.080303,0.511252,-0.301875,0.17546,0.291593,0.693295,0.247254,-0.422383,-0.184025,-0.595301,YES,NO,NO
2,"PFF0350w||PF3D7_0607100||MYND finger protein, putative ",1.070835,1.334715,1.375092,2.171651,0.050431,-0.02827,-6.3E-05,0.719535,0.03738,0.045978,-0.033,0.634396,-0.725087,-0.138509,0.100084,-0.546753,NO,NO,NO
2,MAL7_tRNA_Tyr1||PF3D7_0702800||tRNA Tyrosine ,1.880498,1.747963,1.52719,2.028818,-0.374172,0.681227,0.082988,0.959294,-0.297156,-0.167698,-0.035262,1.45298,-0.850823,-0.906107,-0.493738,-0.651179,YES,NO,NO
2,PFA0200w||PF3D7_0104000||thrombospondin-related sporozoite protein (TRSP) ,1.716426,1.835781,0.850154,1.68704,-0.149511,-0.001512,0.154641,0.092669,-0.337912,0.301745,0.362613,0.365086,-1.124578,-0.400258,-0.411518,-0.356543,YES,NO,NO
2,"MAL13P1.259||PF3D7_1351300||conserved Plasmodium membrane protein, unknown function ",1.216285,2.140514,1.410878,3.007084,-0.278711,0.444866,-0.222918,1.031038,0.095743,-0.227484,0.276853,0.657278,0.572048,-0.352991,-0.232011,-0.37019,YES,NO,NO
2,"PF10_0234||PF3D7_1024100||conserved Plasmodium protein, unknown function ",0.888339,1.278271,0.488208,1.226643,0.459798,-0.240252,-0.047844,-0.168688,-0.090746,0.133057,-0.231896,0.313827,-0.296924,-0.053603,0.028573,-0.054375,YES,NO,NO
2,PFF1275c||PF3D7_0626300||3-oxoacyl-acyl-carrier protein synthase I/II (FabB/FabF) ,1.180579,1.847279,0.946573,2.343919,-0.061821,0.038112,0.160813,0.474262,-0.354072,0.231249,0.039947,0.007759,0.400238,-0.391027,-0.402737,-0.606779,NO,NO,NO
2,MAL13_tRNA_Ser1||PF3D7_1337600||tRNA Serine ,0.958016,1.644993,0.387795,1.418407,-0.618804,0.0035,0.220651,0.867768,0.076069,-0.037144,-0.051627,0.81094,-0.187337,-0.607945,-0.033345,-0.364167,YES,NO,NO
2,"PF14_0206||PF3D7_1421300||conserved Plasmodium protein, unknown function ",1.357634,1.220366,0.388602,1.8203,0.383394,-0.081258,0.125301,0.284416,-0.118907,0.149958,0.360811,0.112792,-0.826096,-0.50796,-0.227225,-0.21289,YES,NO,NO
2,"PFE1525w||PF3D7_0530500||conserved Plasmodium membrane protein, unknown function ",1.617196,1.366832,1.178695,1.973248,0.632297,0.050932,-0.171822,0.600596,-0.044464,-0.077459,0.374723,0.124637,-0.453081,-0.225163,0.479066,-0.43587,NO,NO,NO
2,MAL3_tRNA_Ile1||PF3D7_0312700||tRNA Isoleucine ,2.294183,3.392548,3.876122,2.588657,-1.391053,0.550554,-0.366608,1.041518,1.095798,-0.020899,-0.758142,0.747844,-0.174781,1.121493,0.363759,-1.278348,YES,NO,NO
2,"PFB0070w||PF3D7_0201400||Plasmodium exported protein (hyp10), unknown function ",2.143724,2.38009,2.263051,3.628438,0.001068,-0.025421,0.791313,1.305866,0.260441,-0.280318,0.100331,0.548318,1.252852,0.075117,0.238443,-0.416153,YES,NO,NO
2,"MAL13P1.342||PF3D7_1367900||conserved Plasmodium protein, unknown function ",1.412119,1.525789,0.949839,1.795297,-0.079654,-0.196673,-0.07508,0.64115,-0.002691,0.029668,-0.18364,0.401501,0.236519,-0.302228,0.108399,-0.069584,YES,NO,NO
2,"PFL2205w||PF3D7_1246000||conserved Plasmodium protein, unknown function ",0.277065,1.248568,1.643169,2.441145,-0.504328,0.035066,0.126838,0.49796,-0.508633,0.047569,0.089288,0.754514,-0.20858,0.102607,-0.110307,-0.241059,YES,NO,NO
2,"PFB0973c||PF3D7_0221900||erythrocyte membrane protein 1 (PfEMP1), pseudogene ",1.719273,1.807857,1.780558,2.856873,0.096297,-0.306739,-0.046071,1.338216,0.318866,-0.322627,-0.411993,0.444362,-0.120307,-0.597324,0.08585,-0.362835,YES,NO,NO
2,PFA0625w||PF3D7_0113100||surface-associated interspersed protein 1.1 (SURFIN 1.1) (SURF1.1) ,0.820826,1.054937,1.326469,1.694764,0.510206,-0.233146,-0.10563,0.411405,-0.293006,0.230176,-0.02847,0.406883,-0.398474,0.419211,-0.130946,-0.653175,YES,NO,NO
2,"PF14_0073||PF3D7_1407600||conserved Plasmodium protein, unknown function ",0.33149,0.929784,1.207957,1.116564,0.42309,0.061042,0.445906,0.135366,-0.095062,-0.203203,-0.085458,0.340429,-0.480014,-0.073453,0.040962,-0.149776,YES,NO,NO
2,"PF14_0743||PF3D7_1477200||Plasmodium exported protein (hyp15), unknown function ",-0.740239,2.152655,1.705073,1.361202,-0.513753,-0.15052,0.065034,1.087724,0.863617,-2.540379,-0.986048,0.955764,0.888304,-0.130968,-0.203625,-0.227935,NO,NO,NO
2,"PF14_0595||PF3D7_1462500||conserved Plasmodium protein, unknown function ",2.065868,1.214419,1.614264,1.971442,-0.256212,-0.204772,0.097919,0.9084,-0.173435,-0.085698,0.132831,0.599011,-0.634594,-0.353577,0.235931,-0.444824,NO,NO,NO
2,MAL13_tRNA_Trp1||PF3D7_1369900||tRNA Tryptophan ,2.29732,1.719431,1.404667,3.093903,-0.340255,0.30244,-0.327902,1.5416,-0.123127,-0.188248,-0.313349,1.185554,-0.959086,-0.445316,-0.16184,-0.581023,YES,NO,NO
2,"MAL13P1.203||PF3D7_1340000||secreted ookinete protein, putative (PSOP7) ",1.229045,1.784459,1.18843,2.123402,0.199909,0.122787,0.241467,0.393385,-0.270561,0.049882,0.263196,0.278727,-0.974385,-0.704501,0.146248,-0.414274,YES,NO,NO
2,PFI1145w||PF3D7_0923300||perforin like protein 3 (PPLP3) ,1.026372,1.262456,1.872079,2.740225,0.013418,0.159287,0.221263,0.955552,-0.006944,-0.387127,-0.226566,0.730092,-0.017093,-0.246208,-0.292915,-0.415631,YES,NO,YES
2,"PF10_0230||PF3D7_1023700||conserved Plasmodium protein, unknown function ",0.639698,1.826144,1.409832,2.299581,0.734727,0.192576,0.346641,0.70501,-0.468119,0.05163,0.428351,0.365526,-1.142909,-0.130387,-0.098006,-0.714785,YES,NO,NO
2,PFC0050c||PF3D7_0301000||acyl-CoA synthetase (ACS2) ,2.13752,1.7214,1.929547,2.836859,-0.503812,-0.22267,0.265752,0.624996,-0.306225,-0.062508,-0.086642,1.3,-0.422047,-0.361662,-0.341931,-0.90832,YES,NO,NO
2,"PFC0055w||PF3D7_0301100||Plasmodium exported protein (hyp13), unknown function ",1.337085,2.448782,1.976026,3.66727,-0.102396,0.048773,-0.439115,1.149174,-0.152419,0.089704,0.113985,0.526864,-0.452577,0.023982,-0.184653,-0.422462,YES,NO,YES
2,MAL8P1.46||PF3D7_0822500||dynein light chain 1 (DLC1) ,1.392348,1.295153,1.262025,1.287549,0.092226,0.33039,0.167715,0.275911,-0.252321,0.176162,0.221846,0.258286,-0.998993,-0.806039,-0.289965,-0.976327,NO,NO,NO
2,"PF13_0144a||PF3D7_1325300||conserved Plasmodium protein, unknown function ",0.955489,1.781367,1.085248,2.271484,0.322901,0.266812,0.33793,0.491721,-0.344238,0.089116,0.020806,0.036577,-0.347586,0.010612,0.229318,-0.03527,YES,NO,NO
2,PF13_0128||PF3D7_1323000||beta-hydroxyacyl-ACP dehydratase (FabZ) ,2.692009,2.415795,1.495318,2.718747,-0.502196,0.209655,0.285633,0.592375,-0.22018,-0.442844,0.366849,0.405942,-0.227595,-0.166794,-0.089305,-0.375831,YES,NO,NO
2,"PFF0110w||PF3D7_0602300||liver merozoite formation protein, putative (PALM) ",1.351373,1.113744,0.787207,1.679816,-0.542763,0.225034,0.329887,0.656505,0.050795,-0.134265,-0.447879,0.427798,-0.328835,-0.298422,-0.11619,-0.495767,YES,NO,NO
2,"PFA0100c||PF3D7_0102000||Plasmodium exported protein (PHISTa), unknown function, pseudogene ",1.613366,0.744092,2.055814,2.174039,-0.011842,1.165171,-0.081847,0.713101,-0.05081,-0.327027,-0.075165,1.294298,0.978882,-0.010351,-0.005227,-0.603602,YES,NO,NO
2,"PF11_0328||PF3D7_1131900||conserved Plasmodium protein, unknown function ",0.836505,1.601106,1.242692,2.25234,0.16261,0.104209,0.03737,0.389012,-0.163111,0.039175,0.009134,0.196763,-0.435866,-0.38995,0.031973,-0.508173,YES,NO,NO
2,PFD0260c||PF3D7_0405300||sequestrin (LISP2) ,0.740299,1.581848,1.505378,2.098396,0.33858,-0.10137,0.009346,0.847294,-0.135788,0.000433,-0.044457,0.679987,-0.640399,-0.386254,-0.003639,-0.414381,NO,NO,NO
2,"PF11_0518||PF3D7_1150100||rifin, putative, truncated, pseudogene ",1.520986,1.97515,2.046163,2.817102,0.028138,0.260758,-0.088487,0.922442,-0.038197,-0.097969,-0.125341,0.8271,-0.540144,-1.054078,-0.072964,-0.22899,YES,NO,YES
2,"PFL0760w||PF3D7_1215800||conserved Plasmodium protein, unknown function ",1.040747,1.359515,1.31304,2.197755,0.269187,0.26136,-0.180544,0.705885,-0.153676,-0.162048,-0.050502,0.901738,-0.131522,-0.081498,0.049999,-0.362313,YES,NO,NO
2,"PFF1255w||PF3D7_0625900||conserved Plasmodium protein, unknown function ",1.337846,2.008105,1.388084,2.998598,0.207019,-0.091878,0.171794,0.838959,-0.24822,-0.039918,0.262856,0.417813,-0.195342,0.060021,-0.016854,-0.16334,YES,NO,NO
2,"PF14_0041||PF3D7_1404400||mitochondrial ribosomal protein L16 precursor, putative ",1.171392,1.020552,0.087152,1.117985,-0.059771,-0.290676,0.357642,-0.252623,-0.496286,0.442837,-0.044201,-0.112616,-0.839636,-0.375876,-0.111815,0.13183,YES,NO,NO
2,"MAL8P1.20||PF3D7_0826900||conserved Plasmodium protein, unknown function ",1.224011,1.404024,0.242758,1.028509,0.334654,-0.030948,-0.029889,-0.119127,-0.544702,0.09803,-0.080005,-0.117102,-0.635796,-0.243147,-0.203938,-0.045475,YES,NO,NO
2,"MAL7P1.224||PF3D7_0832300||Plasmodium exported protein (PHISTa-like), unknown function ",1.026402,2.218405,1.386497,2.594896,0.171592,0.244388,0.338726,1.447607,0.082133,-0.365619,-0.82597,0.840393,-0.139918,-0.326484,0.201928,-0.480878,YES,NO,YES
2,"PFF1310c||PF3D7_0627000||conserved Plasmodium protein, unknown function ",1.428706,1.662846,1.741497,2.448724,-0.033596,-0.017246,0.298631,0.373066,-0.421571,0.201937,0.064719,0.221092,-0.108619,0.05863,0.068389,0.109063,YES,NO,YES
2,"PFE0415w||PF3D7_0508400||transcription factor IIb, putative ",0.184854,1.010165,1.132675,1.107429,0.085192,-0.046994,0.202,0.161432,-0.208128,-0.570862,-0.321044,0.34727,0.345298,-0.101511,-0.262547,0.009927,YES,NO,NO
2,"PF11_0288||PF3D7_1127700||conserved Plasmodium protein, unknown function ",1.192293,1.520025,1.375033,1.637559,0.39514,0.033698,0.283349,1.203151,-0.232204,-0.084136,-0.086455,0.811928,-0.315175,-0.429484,0.166057,-0.13998,YES,NO,NO
2,"PFE0495w||PF3D7_0510000||conserved Plasmodium protein, unknown function ",0.855249,1.791933,0.73227,1.324527,0.124673,-0.140096,0.103055,-0.082198,-0.226465,0.79629,0.041846,-0.540806,-0.299205,-0.299932,-0.115972,0.028294,NO,NO,NO
2,MAL13_tRNA_Thr1||PF3D7_1355400||tRNA Threonine ,1.520614,1.720818,1.306115,2.240201,-0.517707,-0.062757,0.185459,0.176666,-0.773284,-0.401921,0.011822,0.391221,-0.657519,-1.157866,-0.115859,-0.687563,YES,NO,NO
2,MAL8P1.37||PF3D7_0823600||lipoate-protein ligase (LipB) ,1.525331,1.554002,1.621582,1.954279,0.069401,0.140057,0.292277,0.445455,-0.5263,-0.39069,-0.070825,0.375265,-0.706573,-0.407389,-0.123717,-0.612847,YES,NO,NO
2,"PFE1065w||PF3D7_0521200||conserved Plasmodium protein, unknown function ",1.358324,1.70808,0.498569,1.360412,-0.164915,-0.338815,0.191857,0.141125,-0.784005,-0.005186,-0.370149,-0.085136,-1.009516,-0.580389,-0.331273,-0.446487,NO,NO,NO
2,MAL7_tRNA_Thr1||PF3D7_0706800||tRNA Threonine ,1.682488,2.502142,1.554659,2.538295,-0.736124,-0.173546,-0.006825,1.492332,-0.531121,-0.515893,-0.571867,1.51151,-1.332454,-1.473995,-0.210301,-0.673947,YES,NO,YES
2,"PFC1016w||PF3D7_0322800||conserved Plasmodium protein, unknown function ",0.577705,1.157227,1.003913,2.022941,-0.210459,0.387728,-0.03195,0.88949,-0.53205,-0.757233,-0.235997,0.435861,-0.656112,-0.319559,0.104471,0.152659,YES,NO,NO
2,"PFD1215w||PF3D7_0425400||Plasmodium exported protein (PHISTa), unknown function ",1.134016,0.365308,2.195776,1.939382,-0.240114,0.18376,0.259639,0.290465,-0.266122,-0.393441,-0.118889,1.127415,-0.631276,-0.701417,-0.008342,-0.246146,YES,NO,NO
2,PFB0972w||PF3D7_0221800||hypothetical protein ,0.564916,0.880047,2.228307,1.99208,-0.360825,-0.241435,-0.211935,0.284988,-0.624395,-0.564454,-0.518921,0.704678,0.077793,-0.872072,-0.452794,-0.411887,NO,NO,NO
2,Pfa_snoR_25||PF3D7_1424200||small nucleolar RNA snoR25,1.417656,1.188968,1.735749,2.103865,-0.571436,0.340023,0.037512,0.270511,-1.457327,-1.266509,-0.772317,1.999652,0.217577,-1.234125,0.208513,0.358704,YES,NO,NO
2,"PFA0665w||PF3D7_0113800||DBL containing protein, unknown function ",0.836232,1.694728,1.572974,1.518428,0.060065,-0.139997,0.010825,0.312564,-0.824475,-1.666315,-1.016853,0.102076,-0.823796,-0.327772,-0.067605,-0.367703,YES,NO,NO
2,"PFL0220c||PF3D7_1204400||conserved Plasmodium membrane protein, unknown function ",-0.42853,-0.25718,1.522452,1.30606,-0.026643,0.827198,0.082634,0.750938,1.533643,1.13978,0.801092,1.878332,1.803525,0.306144,-0.031463,-0.411872,YES,NO,NO
2,"PFE0940c||PF3D7_0518800||secreted ookinete protein, putative (PSOP13) ",-0.201216,1.191654,1.279497,2.055981,-0.303441,-0.225255,0.689132,0.437725,1.43803,1.0821,0.809824,1.729641,-0.690365,-0.477816,-0.366349,-0.181976,YES,NO,NO
2,"PF14_0522||PF3D7_1454900||conserved Plasmodium protein, unknown function ",-0.329943,0.858703,0.752396,1.823213,0.260996,0.313123,1.198137,0.680632,1.425477,0.841416,0.594522,2.184194,-0.822683,0.22128,-0.503029,-0.719803,YES,NO,NO
2,"PF14_0698||PF3D7_1473000||conserved Plasmodium protein, unknown function ",0.546811,1.623006,0.722829,1.951423,-0.342742,0.475596,-0.222139,1.399859,1.261471,-0.103438,-0.031318,2.288982,0.404121,-0.54089,-0.868719,-0.525199,YES,NO,NO
2,"PFC0680w||PF3D7_0315600||conserved Plasmodium protein, unknown function ",0.417008,-0.028266,0.461212,0.828196,-0.2295,0.155026,-0.044645,-0.280221,0.68575,1.208038,1.21072,1.454099,-0.213431,-0.005345,-0.553246,-0.213082,YES,YES,NO
2,"PFE0220w||PF3D7_0504500||conserved Plasmodium protein, unknown function ",-0.130434,1.075122,0.835994,1.691606,-0.76913,-0.068625,0.0504,0.733026,1.300194,0.868748,0.906147,1.525971,0.43871,-0.001328,-0.137734,-0.211451,YES,NO,NO
2,"PF10_0069||PF3D7_1006900||PPPDE peptidase, putative ",1.428627,0.269887,-0.130055,3.620001,-0.777222,0.593198,0.176066,0.92573,-0.747969,2.415907,1.954974,0.152691,0.307993,-0.788604,0.065088,-0.295609,YES,YES,NO
2,"PFL1030w||PF3D7_1221400||inner membrane complex protein 1h, putative (IMC1h) ",0.131845,-0.59398,-0.159782,1.09562,0.315387,0.1771,0.117236,-0.055674,0.58522,1.493005,1.629236,0.731821,-0.301137,0.162167,-0.043195,-0.180464,YES,NO,NO
2,"PFL1910c||PF3D7_1239400||conserved Plasmodium protein, unknown function ",0.140816,0.160332,1.465456,1.687347,0.029079,0.482452,0.20024,0.06725,0.920634,1.171875,0.276049,1.227618,-0.252804,-0.354851,0.004606,-0.426877,NO,NO,NO
2,Pfa_snoR_08||PF3D7_1109300||small nucleolar RNA snoR08,0.688386,0.821466,1.198617,1.596339,-0.289715,0.239334,0.245928,0.201451,-0.460788,-0.917782,-0.448538,2.371841,-1.696355,-2.31988,0.453667,1.01262,YES,NO,NO
2,"PF14_0568||PF3D7_1459500||conserved Plasmodium protein, unknown function ",0.444001,1.247166,1.090474,1.417632,-0.111085,-0.446094,0.165309,0.034758,0.413582,-0.051684,-1.0501,0.148762,-0.175221,-0.027171,0.121317,-0.672825,YES,NO,NO
2,"PFI0340c||PF3D7_0907100||conserved Plasmodium protein, unknown function ",0.868372,1.518787,0.134068,1.47246,-0.096161,0.140945,0.003406,-0.064175,-0.186854,0.004597,-0.501903,-0.164268,0.064811,0.063662,0.065371,-0.132069,YES,NO,NO
2,"MAL13P1.58||PF3D7_1301300||Plasmodium exported protein (PHISTa-like), unknown function, pseudogene ",-0.639181,0.512661,2.97782,2.147955,-0.252347,0.050053,0.211427,0.457063,0.019859,-0.662935,-0.805545,0.49975,0.008409,0.32834,-0.420251,-0.263625,YES,NO,NO
2,"MAL13P1.181||PF3D7_1336300||conserved Plasmodium membrane protein, unknown function ",0.519541,1.410596,1.104172,1.198581,-0.311982,-0.181863,0.028739,0.379094,-0.076145,0.106736,-0.751029,-0.360063,0.524673,0.146594,-0.030129,-0.778499,YES,NO,NO
2,"PFL1205c||PF3D7_1225000||conserved Plasmodium protein, unknown function ",0.274485,1.549087,1.309886,1.848622,-0.132315,-0.228881,0.101614,0.171983,-0.170858,-0.340786,-0.301143,0.285984,-0.881981,-0.252396,-0.006645,-0.424281,YES,YES,NO
2,"PFI0205w||PF3D7_0904200||conserved Plasmodium protein, unknown function ",-1.569404,0.492579,-0.34212,0.813819,-0.485367,0.30242,0.573769,0.188734,1.614234,1.32814,0.64402,1.753711,-0.183738,-0.383041,-0.273211,-0.763163,YES,NO,NO
2,"PF11_0325||PF3D7_1131500||conserved Plasmodium protein, unknown function ",-0.554202,-0.008211,0.167698,0.385538,0.696484,0.385408,-0.095004,0.392197,1.564182,0.767309,0.571862,1.215664,-0.891889,0.470855,0.129979,-0.199693,YES,NO,NO
3,"PFD0290w||PF3D7_0405800||conserved Plasmodium protein, unknown function ",2.885671,0.082024,0.555981,4.383466,-0.762226,1.023579,0.384585,1.117527,-0.209208,2.703644,2.397749,1.521956,-0.461214,-1.347725,0.0607,0.214346,NO,NO,NO
3,MAL13_U6_snRNA||PF3D7_1341100||U6 spliceosomal RNA ,2.650283,1.799962,2.586325,2.988826,-0.115003,0.694397,-1.211884,0.432261,0.482433,1.043687,0.470486,4.566924,-1.870563,-2.01933,0.086637,0.723372,NO,NO,NO
3,malmito_rna_RNA5:rRNA||malmito_rna_RNA5:rRNA||mitochondrial rRNA ,1.743842,1.598816,2.638758,4.468994,-0.395858,-0.005326,-0.384348,-0.168896,1.795819,1.861982,0.758237,1.289189,-1.373622,-1.315605,-0.358006,0.167285,NO,NO,NO
3,mal_rna_14:rRNA||mal_rna_14:rRNA||mitochondrial rRNA ,2.083109,1.604876,3.40204,2.961588,-0.123431,0.186703,-0.410545,-0.043572,0.832159,2.18023,1.147333,1.847704,-1.195709,-0.848091,-0.364159,-0.21985,NO,NO,NO
3,mal_rna_17:rRNA||mal_rna_17:rRNA||mitochondrial rRNA ,1.996829,0.793674,3.060294,3.604639,-0.39735,0.40183,-0.131864,-0.165768,0.928999,1.98748,1.318381,1.725382,-0.908932,-0.609298,-0.885732,-0.688923,NO,NO,NO
3,RNAzID:3967||PF3D7_0712100||Plasmodium RNA of unknown function RUF6-12 ,-1.066647,1.245745,3.288956,3.067455,-0.309888,1.929734,-0.392937,0.604843,1.159777,-0.293419,-0.250649,4.807847,0.787135,-0.735113,0.27763,-1.117278,NO,NO,NO
